Vertex,DER,Activation
25,DER_153,0.0
25,DER_154,0.0
25,DER_155,0.0
25,DER_156,0.0
25,DER_157,1.0
25,DER_158,0.0
25,DER_159,0.0
25,DER_160,0.0
25,DER_161,1.0
25,DER_162,0.0
25,DER_163,0.0
25,DER_164,0.0
25,DER_165,0.0
25,DER_166,1.0
25,DER_167,0.0
25,DER_168,0.0
25,DER_169,0.0
25,DER_170,0.0
25,DER_171,0.0
25,DER_172,1.0
25,DER_173,1.0
25,DER_174,1.0
25,DER_175,1.0
25,DER_176,0.0
25,DER_177,0.0
25,DER_178,1.0
25,DER_179,0.0
25,DER_180,0.0
25,DER_181,0.0
25,DER_182,0.0
25,DER_183,0.0
25,DER_184,0.0
25,DER_185,1.0
25,DER_186,1.0
25,DER_187,0.0
25,DER_188,0.0
25,DER_189,0.0
25,DER_190,0.0
25,DER_191,1.0
25,DER_192,0.0
25,DER_193,0.0
25,DER_194,1.0
25,DER_195,0.0
25,DER_196,0.0
25,DER_197,1.0
25,DER_198,0.0
25,DER_199,0.0
25,DER_200,0.0
25,DER_201,0.0
25,DER_202,0.0
25,DER_203,0.0
25,DER_204,0.0
25,DER_205,0.0
25,DER_206,0.0
25,DER_207,0.0
25,DER_208,0.0
25,DER_209,0.0
25,DER_210,0.0
25,DER_211,0.0
25,DER_212,1.0
25,DER_213,0.0
25,DER_214,1.0
25,DER_215,1.0
25,DER_216,0.0
25,DER_217,0.0
25,DER_218,0.0
25,DER_219,0.0
25,DER_220,1.0
25,DER_221,0.0
25,DER_222,0.0
25,DER_223,0.0
25,DER_224,1.0
25,DER_225,0.0
25,DER_226,0.0
25,DER_227,0.0
25,DER_228,1.0
25,DER_229,0.0
25,DER_230,0.0
25,DER_231,1.0
25,DER_232,0.0
25,DER_233,1.0
25,DER_234,0.0
25,DER_235,0.0
25,DER_236,1.0
25,DER_237,0.0
25,DER_238,0.0
25,DER_239,0.0
25,DER_240,0.0
25,DER_241,0.0
25,DER_242,1.0
25,DER_243,0.0
25,DER_244,1.0
25,DER_245,0.0
25,DER_246,0.0
25,DER_247,1.0
25,DER_248,1.0
25,DER_249,0.0
25,DER_250,0.0
25,DER_251,0.0
25,DER_252,0.0
25,DER_253,0.0
25,DER_254,0.0
25,DER_255,0.0
25,DER_256,0.0
25,DER_257,1.0
25,DER_258,0.0
25,DER_259,1.0
25,DER_260,0.0
25,DER_261,0.0
25,DER_262,0.0
25,DER_263,1.0
25,DER_264,0.0
25,DER_265,1.0
25,DER_266,0.0
25,DER_267,0.0
25,DER_268,0.0
25,DER_269,0.0
25,DER_270,1.0
25,DER_271,0.0
25,DER_272,0.0
25,DER_273,0.0
25,DER_274,1.0
25,DER_275,1.0
25,DER_276,1.0
25,DER_277,0.0
25,DER_278,1.0
25,DER_279,0.0
25,DER_280,0.0
25,DER_281,0.0
25,DER_282,0.0
25,DER_283,0.0
25,DER_284,1.0
25,DER_285,0.0
25,DER_286,1.0
25,DER_287,0.0
25,DER_288,0.0
25,DER_289,0.0
25,DER_290,0.0
25,DER_291,0.0
25,DER_292,0.0
25,DER_293,0.0
25,DER_294,0.0
25,DER_295,0.0
25,DER_296,1.0
25,DER_297,0.0
25,DER_298,0.0
25,DER_299,0.0
25,DER_300,1.0
25,DER_301,1.0
25,DER_302,1.0
25,DER_303,0.0
25,DER_304,0.0
25,DER_305,0.0
25,DER_306,0.0
25,DER_307,1.0
25,DER_308,0.0
25,DER_309,1.0
25,DER_310,1.0
25,DER_311,0.0
25,DER_312,1.0
25,DER_313,0.0
25,DER_314,0.0
25,DER_315,1.0
25,DER_316,0.0
25,DER_317,0.0
25,DER_318,0.0
25,DER_319,0.0
25,DER_320,0.0
25,DER_321,1.0
25,DER_322,0.0
25,DER_323,0.0
25,DER_324,0.0
25,DER_325,0.0
25,DER_326,0.0
25,DER_327,0.0
25,DER_328,1.0
25,DER_329,0.0
25,DER_330,1.0
25,DER_331,1.0
25,DER_332,0.0
25,DER_333,0.0
25,DER_334,0.0
25,DER_335,0.0
25,DER_336,1.0
25,DER_337,0.0
25,DER_338,1.0
25,DER_339,0.0
25,DER_340,0.0
25,DER_341,0.0
25,DER_342,1.0
25,DER_343,0.0
25,DER_344,1.0
25,DER_345,0.0
25,DER_346,1.0
25,DER_347,0.0
25,DER_348,0.0
25,DER_349,1.0
25,DER_350,0.0
25,DER_351,0.0
25,DER_352,1.0
25,DER_353,1.0
25,DER_354,1.0
25,DER_355,0.0
25,DER_356,0.0
25,DER_357,1.0
25,DER_358,1.0
25,DER_359,1.0
25,DER_360,0.0
25,DER_361,0.0
25,DER_362,0.0
25,DER_363,1.0
25,DER_364,1.0
25,DER_365,0.0
25,DER_366,1.0
25,DER_367,0.0
25,DER_368,0.0
25,DER_369,1.0
25,DER_370,1.0
25,DER_371,0.0
25,DER_372,0.0
25,DER_373,0.0
25,DER_374,0.0
25,DER_375,0.0
25,DER_376,0.0
25,DER_377,1.0
25,DER_378,0.0
25,DER_379,0.0
25,DER_380,0.0
25,DER_381,0.0
25,DER_382,0.0
25,DER_383,1.0
25,DER_384,0.0
25,DER_385,0.0
25,DER_386,0.0
25,DER_387,0.0
25,DER_388,0.0
25,DER_389,0.0
25,DER_390,0.0
25,DER_391,0.0
25,DER_392,1.0
25,DER_393,0.0
25,DER_394,1.0
25,DER_395,1.0
25,DER_396,1.0
25,DER_397,0.0
25,DER_398,0.0
25,DER_399,1.0
25,DER_400,0.0
25,DER_401,0.0
25,DER_402,0.0
25,DER_403,0.0
25,DER_404,0.0
25,DER_405,0.0
25,DER_406,0.0
25,DER_407,1.0
25,DER_408,0.0
25,DER_409,1.0
25,DER_410,0.0
25,DER_411,1.0
25,DER_412,0.0
25,DER_413,1.0
25,DER_414,1.0
25,DER_415,0.0
25,DER_416,0.0
25,DER_417,1.0
25,DER_418,0.0
25,DER_419,0.0
25,DER_420,0.0
25,DER_421,0.0
25,DER_422,0.0
25,DER_423,0.0
25,DER_424,0.0
25,DER_425,0.0
25,DER_426,0.0
25,DER_427,1.0
25,DER_428,0.0
25,DER_429,1.0
25,DER_430,0.0
25,DER_431,0.0
25,DER_432,0.0
25,DER_433,0.0
25,DER_434,1.0
25,DER_435,1.0
25,DER_436,0.0
25,DER_437,1.0
25,DER_438,0.0
25,DER_439,0.0
25,DER_440,1.0
25,DER_441,0.0
25,DER_442,0.0
25,DER_443,0.0
25,DER_444,0.0
25,DER_445,0.0
25,DER_446,1.0
25,DER_447,1.0
25,DER_448,0.0
25,DER_449,0.0
25,DER_450,1.0
26,DER_1,0.0
26,DER_2,1.0
26,DER_3,0.0
26,DER_4,0.0
26,DER_5,0.0
26,DER_6,1.0
26,DER_7,0.0
26,DER_8,0.0
26,DER_9,1.0
26,DER_10,0.0
26,DER_11,0.0
26,DER_12,0.0
26,DER_13,1.0
26,DER_14,0.0
26,DER_15,1.0
26,DER_16,1.0
26,DER_17,0.0
26,DER_18,0.0
26,DER_19,0.0
26,DER_20,0.0
26,DER_21,0.0
26,DER_22,0.0
26,DER_23,0.0
26,DER_24,1.0
26,DER_25,1.0
26,DER_26,0.0
26,DER_27,1.0
26,DER_28,0.0
26,DER_29,0.0
26,DER_30,1.0
26,DER_31,0.0
26,DER_32,1.0
26,DER_33,1.0
26,DER_34,1.0
26,DER_35,0.0
26,DER_36,1.0
26,DER_37,0.0
26,DER_38,1.0
26,DER_39,0.0
26,DER_40,0.0
26,DER_41,0.0
26,DER_42,1.0
26,DER_43,0.0
26,DER_44,1.0
26,DER_45,1.0
26,DER_46,0.0
26,DER_47,1.0
26,DER_48,1.0
26,DER_49,1.0
26,DER_50,0.0
26,DER_51,1.0
26,DER_52,0.0
26,DER_53,0.0
26,DER_54,1.0
26,DER_55,0.0
26,DER_56,0.0
26,DER_57,0.0
26,DER_58,0.0
26,DER_59,0.0
26,DER_60,1.0
26,DER_61,1.0
26,DER_62,0.0
26,DER_63,1.0
26,DER_64,1.0
26,DER_65,0.0
26,DER_66,0.0
26,DER_67,1.0
26,DER_68,0.0
26,DER_69,1.0
26,DER_70,0.0
26,DER_71,0.0
26,DER_72,0.0
26,DER_73,0.0
26,DER_74,0.0
26,DER_75,1.0
26,DER_76,0.0
26,DER_77,0.0
26,DER_78,1.0
26,DER_79,1.0
26,DER_80,0.0
26,DER_81,0.0
26,DER_82,1.0
26,DER_83,1.0
26,DER_84,0.0
26,DER_85,0.0
26,DER_86,1.0
26,DER_87,1.0
26,DER_88,0.0
26,DER_89,1.0
26,DER_90,0.0
26,DER_91,0.0
26,DER_92,0.0
26,DER_93,0.0
26,DER_94,1.0
26,DER_95,1.0
26,DER_96,0.0
26,DER_97,0.0
26,DER_98,1.0
26,DER_99,0.0
26,DER_100,0.0
26,DER_101,0.0
26,DER_102,0.0
26,DER_103,1.0
26,DER_104,1.0
26,DER_105,0.0
26,DER_106,1.0
26,DER_107,1.0
26,DER_108,0.0
26,DER_109,0.0
26,DER_110,1.0
26,DER_111,0.0
26,DER_112,1.0
26,DER_113,1.0
26,DER_114,1.0
26,DER_115,0.0
26,DER_116,0.0
26,DER_117,1.0
26,DER_118,0.0
26,DER_119,0.0
26,DER_120,0.0
26,DER_121,1.0
26,DER_122,0.0
26,DER_123,0.0
26,DER_124,0.0
26,DER_125,0.0
26,DER_126,0.0
26,DER_127,1.0
26,DER_128,0.0
26,DER_129,1.0
26,DER_130,0.0
26,DER_131,1.0
26,DER_132,1.0
26,DER_133,1.0
26,DER_134,1.0
26,DER_135,0.0
26,DER_136,0.0
26,DER_137,0.0
26,DER_138,0.0
26,DER_139,1.0
26,DER_140,0.0
26,DER_141,0.0
26,DER_142,1.0
26,DER_143,1.0
26,DER_144,0.0
26,DER_145,0.0
26,DER_146,0.0
26,DER_147,1.0
26,DER_148,1.0
26,DER_149,0.0
26,DER_150,1.0
26,DER_151,1.0
26,DER_152,1.0
26,DER_153,0.0
26,DER_154,0.0
26,DER_155,0.0
26,DER_156,0.0
26,DER_157,1.0
26,DER_158,0.0
26,DER_159,0.0
26,DER_160,0.0
26,DER_161,1.0
26,DER_162,0.0
26,DER_163,0.0
26,DER_164,0.0
26,DER_165,0.0
26,DER_166,1.0
26,DER_167,0.0
26,DER_168,0.0
26,DER_169,0.0
26,DER_170,1.0
26,DER_171,0.0
26,DER_172,1.0
26,DER_173,1.0
26,DER_174,1.0
26,DER_175,1.0
26,DER_176,1.0
26,DER_177,0.0
26,DER_178,1.0
26,DER_179,0.0
26,DER_180,0.0
26,DER_181,0.0
26,DER_182,0.0
26,DER_183,0.0
26,DER_184,0.0
26,DER_185,1.0
26,DER_186,1.0
26,DER_187,1.0
26,DER_188,0.0
26,DER_189,0.0
26,DER_190,0.0
26,DER_191,1.0
26,DER_192,0.0
26,DER_193,0.0
26,DER_194,1.0
26,DER_195,0.0
26,DER_196,0.0
26,DER_197,1.0
26,DER_198,0.0
26,DER_199,0.0
26,DER_200,0.0
26,DER_201,0.0
26,DER_202,0.0
26,DER_203,0.0
26,DER_204,0.0
26,DER_205,0.0
26,DER_206,0.0
26,DER_207,0.0
26,DER_208,0.0
26,DER_209,0.0
26,DER_210,0.0
26,DER_211,0.0
26,DER_212,1.0
26,DER_213,0.0
26,DER_214,1.0
26,DER_215,1.0
26,DER_216,0.0
26,DER_217,0.0
26,DER_218,0.0
26,DER_219,1.0
26,DER_220,1.0
26,DER_221,0.0
26,DER_222,0.0
26,DER_223,0.0
26,DER_224,1.0
26,DER_225,0.0
26,DER_226,0.0
26,DER_227,0.0
26,DER_228,1.0
26,DER_229,0.0
26,DER_230,0.0
26,DER_231,1.0
26,DER_232,0.0
26,DER_233,1.0
26,DER_234,0.0
26,DER_235,0.0
26,DER_236,1.0
26,DER_237,0.0
26,DER_238,0.0
26,DER_239,0.0
26,DER_240,0.0
26,DER_241,0.0
26,DER_242,1.0
26,DER_243,0.0
26,DER_244,1.0
26,DER_245,0.0
26,DER_246,0.0
26,DER_247,1.0
26,DER_248,1.0
26,DER_249,0.0
26,DER_250,0.0
26,DER_251,0.0
26,DER_252,0.0
26,DER_253,0.0
26,DER_254,0.0
26,DER_255,0.0
26,DER_256,0.0
26,DER_257,1.0
26,DER_258,0.0
26,DER_259,1.0
26,DER_260,0.0
26,DER_261,0.0
26,DER_262,0.0
26,DER_263,1.0
26,DER_264,0.0
26,DER_265,1.0
26,DER_266,0.0
26,DER_267,0.0
26,DER_268,0.0
26,DER_269,0.0
26,DER_270,1.0
26,DER_271,0.0
26,DER_272,0.0
26,DER_273,0.0
26,DER_274,1.0
26,DER_275,1.0
26,DER_276,1.0
26,DER_277,0.0
26,DER_278,1.0
26,DER_279,1.0
26,DER_280,0.0
26,DER_281,0.0
26,DER_282,0.0
26,DER_283,1.0
26,DER_284,1.0
26,DER_285,0.0
26,DER_286,1.0
26,DER_287,0.0
26,DER_288,0.0
26,DER_289,0.0
26,DER_290,0.0
26,DER_291,0.0
26,DER_292,0.0
26,DER_293,0.0
26,DER_294,0.0
26,DER_295,0.0
26,DER_296,1.0
26,DER_297,0.0
26,DER_298,0.0
26,DER_299,0.0
26,DER_300,1.0
26,DER_301,1.0
26,DER_302,1.0
26,DER_303,0.0
26,DER_304,0.0
26,DER_305,0.0
26,DER_306,1.0
26,DER_307,1.0
26,DER_308,0.0
26,DER_309,1.0
26,DER_310,1.0
26,DER_311,0.0
26,DER_312,1.0
26,DER_313,0.0
26,DER_314,0.0
26,DER_315,1.0
26,DER_316,1.0
26,DER_317,0.0
26,DER_318,0.0
26,DER_319,0.0
26,DER_320,1.0
26,DER_321,1.0
26,DER_322,0.0
26,DER_323,0.0
26,DER_324,0.0
26,DER_325,0.0
26,DER_326,0.0
26,DER_327,0.0
26,DER_328,1.0
26,DER_329,0.0
26,DER_330,1.0
26,DER_331,1.0
26,DER_332,0.0
26,DER_333,0.0
26,DER_334,0.0
26,DER_335,1.0
26,DER_336,1.0
26,DER_337,0.0
26,DER_338,1.0
26,DER_339,0.0
26,DER_340,0.0
26,DER_341,0.0
26,DER_342,1.0
26,DER_343,0.0
26,DER_344,1.0
26,DER_345,0.0
26,DER_346,1.0
26,DER_347,0.0
26,DER_348,0.0
26,DER_349,1.0
26,DER_350,0.0
26,DER_351,0.0
26,DER_352,1.0
26,DER_353,1.0
26,DER_354,1.0
26,DER_355,0.0
26,DER_356,0.0
26,DER_357,1.0
26,DER_358,1.0
26,DER_359,1.0
26,DER_360,0.0
26,DER_361,0.0
26,DER_362,0.0
26,DER_363,1.0
26,DER_364,1.0
26,DER_365,0.0
26,DER_366,1.0
26,DER_367,0.0
26,DER_368,0.0
26,DER_369,1.0
26,DER_370,1.0
26,DER_371,0.0
26,DER_372,0.0
26,DER_373,0.0
26,DER_374,0.0
26,DER_375,0.0
26,DER_376,0.0
26,DER_377,1.0
26,DER_378,0.0
26,DER_379,0.0
26,DER_380,0.0
26,DER_381,0.0
26,DER_382,0.0
26,DER_383,1.0
26,DER_384,0.0
26,DER_385,0.0
26,DER_386,0.0
26,DER_387,0.0
26,DER_388,0.0
26,DER_389,0.0
26,DER_390,0.0
26,DER_391,0.0
26,DER_392,1.0
26,DER_393,0.0
26,DER_394,1.0
26,DER_395,1.0
26,DER_396,1.0
26,DER_397,0.0
26,DER_398,0.0
26,DER_399,1.0
26,DER_400,0.0
26,DER_401,0.0
26,DER_402,0.0
26,DER_403,0.0
26,DER_404,0.0
26,DER_405,0.0
26,DER_406,0.0
26,DER_407,1.0
26,DER_408,1.0
26,DER_409,1.0
26,DER_410,0.0
26,DER_411,1.0
26,DER_412,0.0
26,DER_413,1.0
26,DER_414,1.0
26,DER_415,0.0
26,DER_416,0.0
26,DER_417,1.0
26,DER_418,0.0
26,DER_419,0.0
26,DER_420,0.0
26,DER_421,0.0
26,DER_422,0.0
26,DER_423,0.0
26,DER_424,0.0
26,DER_425,0.0
26,DER_426,0.0
26,DER_427,1.0
26,DER_428,0.0
26,DER_429,1.0
26,DER_430,0.0
26,DER_431,0.0
26,DER_432,0.0
26,DER_433,0.0
26,DER_434,1.0
26,DER_435,1.0
26,DER_436,0.0
26,DER_437,1.0
26,DER_438,0.0
26,DER_439,0.0
26,DER_440,1.0
26,DER_441,0.0
26,DER_442,0.0
26,DER_443,0.0
26,DER_444,0.0
26,DER_445,0.0
26,DER_446,1.0
26,DER_447,1.0
26,DER_448,0.0
26,DER_449,0.0
26,DER_450,1.0
27,DER_1,0.0
27,DER_2,1.0
27,DER_3,0.0
27,DER_4,0.0
27,DER_5,0.0
27,DER_6,1.0
27,DER_7,0.0
27,DER_8,0.0
27,DER_9,1.0
27,DER_10,0.0
27,DER_11,0.0
27,DER_12,0.0
27,DER_13,1.0
27,DER_14,0.0
27,DER_15,1.0
27,DER_16,1.0
27,DER_17,0.0
27,DER_18,0.0
27,DER_19,0.0
27,DER_20,0.0
27,DER_21,0.0
27,DER_22,0.0
27,DER_23,0.0
27,DER_24,1.0
27,DER_25,1.0
27,DER_26,0.0
27,DER_27,1.0
27,DER_28,0.0
27,DER_29,0.0
27,DER_30,1.0
27,DER_31,0.0
27,DER_32,1.0
27,DER_33,1.0
27,DER_34,1.0
27,DER_35,0.0
27,DER_36,1.0
27,DER_37,0.0
27,DER_38,1.0
27,DER_39,0.0
27,DER_40,0.0
27,DER_41,0.0
27,DER_42,1.0
27,DER_43,0.0
27,DER_44,1.0
27,DER_45,1.0
27,DER_46,0.0
27,DER_47,1.0
27,DER_48,1.0
27,DER_49,1.0
27,DER_50,0.0
27,DER_51,1.0
27,DER_52,0.0
27,DER_53,0.0
27,DER_54,1.0
27,DER_55,0.0
27,DER_56,0.0
27,DER_57,0.0
27,DER_58,0.0
27,DER_59,0.0
27,DER_60,0.0
27,DER_61,0.0
27,DER_62,0.0
27,DER_63,1.0
27,DER_64,1.0
27,DER_65,0.0
27,DER_66,0.0
27,DER_67,1.0
27,DER_68,0.0
27,DER_69,1.0
27,DER_70,0.0
27,DER_71,0.0
27,DER_72,0.0
27,DER_73,0.0
27,DER_74,0.0
27,DER_75,1.0
27,DER_76,0.0
27,DER_77,0.0
27,DER_78,1.0
27,DER_79,1.0
27,DER_80,0.0
27,DER_81,0.0
27,DER_82,1.0
27,DER_83,1.0
27,DER_84,0.0
27,DER_85,0.0
27,DER_86,1.0
27,DER_87,1.0
27,DER_88,0.0
27,DER_89,1.0
27,DER_90,0.0
27,DER_91,0.0
27,DER_92,0.0
27,DER_93,0.0
27,DER_94,1.0
27,DER_95,1.0
27,DER_96,0.0
27,DER_97,0.0
27,DER_98,1.0
27,DER_99,0.0
27,DER_100,0.0
27,DER_101,0.0
27,DER_102,0.0
27,DER_103,1.0
27,DER_104,1.0
27,DER_105,0.0
27,DER_106,1.0
27,DER_107,1.0
27,DER_108,0.0
27,DER_109,0.0
27,DER_110,0.0
27,DER_111,0.0
27,DER_112,1.0
27,DER_113,1.0
27,DER_114,1.0
27,DER_115,0.0
27,DER_116,0.0
27,DER_117,1.0
27,DER_118,0.0
27,DER_119,0.0
27,DER_120,0.0
27,DER_121,1.0
27,DER_122,0.0
27,DER_123,0.0
27,DER_124,0.0
27,DER_125,0.0
27,DER_126,0.0
27,DER_127,1.0
27,DER_128,0.0
27,DER_129,0.0
27,DER_130,0.0
27,DER_131,0.0
27,DER_132,1.0
27,DER_133,1.0
27,DER_134,1.0
27,DER_135,0.0
27,DER_136,0.0
27,DER_137,0.0
27,DER_138,0.0
27,DER_139,1.0
27,DER_140,0.0
27,DER_141,0.0
27,DER_142,1.0
27,DER_143,1.0
27,DER_144,0.0
27,DER_145,0.0
27,DER_146,0.0
27,DER_147,1.0
27,DER_148,1.0
27,DER_149,0.0
27,DER_150,1.0
27,DER_151,1.0
27,DER_152,1.0
27,DER_153,0.0
27,DER_154,0.0
27,DER_155,0.0
27,DER_156,0.0
27,DER_157,1.0
27,DER_158,0.0
27,DER_159,0.0
27,DER_160,0.0
27,DER_161,1.0
27,DER_162,0.0
27,DER_163,0.0
27,DER_164,0.0
27,DER_165,0.0
27,DER_166,1.0
27,DER_167,0.0
27,DER_168,0.0
27,DER_169,0.0
27,DER_170,1.0
27,DER_171,0.0
27,DER_172,1.0
27,DER_173,1.0
27,DER_174,1.0
27,DER_175,0.0
27,DER_176,1.0
27,DER_177,0.0
27,DER_178,1.0
27,DER_179,0.0
27,DER_180,0.0
27,DER_181,0.0
27,DER_182,0.0
27,DER_183,0.0
27,DER_184,0.0
27,DER_185,1.0
27,DER_186,1.0
27,DER_187,1.0
27,DER_188,0.0
27,DER_189,0.0
27,DER_190,0.0
27,DER_191,1.0
27,DER_192,0.0
27,DER_193,0.0
27,DER_194,1.0
27,DER_195,0.0
27,DER_196,0.0
27,DER_197,1.0
27,DER_198,0.0
27,DER_199,0.0
27,DER_200,0.0
27,DER_201,0.0
27,DER_202,0.0
27,DER_203,0.0
27,DER_204,0.0
27,DER_205,0.0
27,DER_206,0.0
27,DER_207,0.0
27,DER_208,0.0
27,DER_209,0.0
27,DER_210,0.0
27,DER_211,0.0
27,DER_212,1.0
27,DER_213,0.0
27,DER_214,1.0
27,DER_215,1.0
27,DER_216,0.0
27,DER_217,0.0
27,DER_218,0.0
27,DER_219,1.0
27,DER_220,1.0
27,DER_221,0.0
27,DER_222,0.0
27,DER_223,0.0
27,DER_224,1.0
27,DER_225,0.0
27,DER_226,0.0
27,DER_227,0.0
27,DER_228,0.0
27,DER_229,0.0
27,DER_230,0.0
27,DER_231,1.0
27,DER_232,0.0
27,DER_233,1.0
27,DER_234,0.0
27,DER_235,0.0
27,DER_236,0.0
27,DER_237,0.0
27,DER_238,0.0
27,DER_239,0.0
27,DER_240,0.0
27,DER_241,0.0
27,DER_242,1.0
27,DER_243,0.0
27,DER_244,1.0
27,DER_245,0.0
27,DER_246,0.0
27,DER_247,1.0
27,DER_248,1.0
27,DER_249,0.0
27,DER_250,0.0
27,DER_251,0.0
27,DER_252,0.0
27,DER_253,0.0
27,DER_254,0.0
27,DER_255,0.0
27,DER_256,0.0
27,DER_257,1.0
27,DER_258,0.0
27,DER_259,0.0
27,DER_260,0.0
27,DER_261,0.0
27,DER_262,0.0
27,DER_263,1.0
27,DER_264,0.0
27,DER_265,1.0
27,DER_266,0.0
27,DER_267,0.0
27,DER_268,0.0
27,DER_269,0.0
27,DER_270,1.0
27,DER_271,0.0
27,DER_272,0.0
27,DER_273,0.0
27,DER_274,1.0
27,DER_275,1.0
27,DER_276,1.0
27,DER_277,0.0
27,DER_278,1.0
27,DER_279,1.0
27,DER_280,0.0
27,DER_281,0.0
27,DER_282,0.0
27,DER_283,1.0
27,DER_284,1.0
27,DER_285,0.0
27,DER_286,1.0
27,DER_287,0.0
27,DER_288,0.0
27,DER_289,0.0
27,DER_290,0.0
27,DER_291,0.0
27,DER_292,0.0
27,DER_293,0.0
27,DER_294,0.0
27,DER_295,0.0
27,DER_296,1.0
27,DER_297,0.0
27,DER_298,0.0
27,DER_299,0.0
27,DER_300,1.0
27,DER_301,1.0
27,DER_302,1.0
27,DER_303,0.0
27,DER_304,0.0
27,DER_305,0.0
27,DER_306,1.0
27,DER_307,1.0
27,DER_308,0.0
27,DER_309,1.0
27,DER_310,1.0
27,DER_311,0.0
27,DER_312,1.0
27,DER_313,0.0
27,DER_314,0.0
27,DER_315,1.0
27,DER_316,1.0
27,DER_317,0.0
27,DER_318,0.0
27,DER_319,0.0
27,DER_320,1.0
27,DER_321,1.0
27,DER_322,0.0
27,DER_323,0.0
27,DER_324,0.0
27,DER_325,0.0
27,DER_326,0.0
27,DER_327,0.0
27,DER_328,1.0
27,DER_329,0.0
27,DER_330,1.0
27,DER_331,1.0
27,DER_332,0.0
27,DER_333,0.0
27,DER_334,0.0
27,DER_335,1.0
27,DER_336,1.0
27,DER_337,0.0
27,DER_338,1.0
27,DER_339,0.0
27,DER_340,0.0
27,DER_341,0.0
27,DER_342,1.0
27,DER_343,0.0
27,DER_344,1.0
27,DER_345,0.0
27,DER_346,1.0
27,DER_347,0.0
27,DER_348,0.0
27,DER_349,0.0
27,DER_350,0.0
27,DER_351,0.0
27,DER_352,1.0
27,DER_353,1.0
27,DER_354,1.0
27,DER_355,0.0
27,DER_356,0.0
27,DER_357,1.0
27,DER_358,1.0
27,DER_359,1.0
27,DER_360,0.0
27,DER_361,0.0
27,DER_362,0.0
27,DER_363,1.0
27,DER_364,1.0
27,DER_365,0.0
27,DER_366,1.0
27,DER_367,0.0
27,DER_368,0.0
27,DER_369,1.0
27,DER_370,1.0
27,DER_371,0.0
27,DER_372,0.0
27,DER_373,0.0
27,DER_374,0.0
27,DER_375,0.0
27,DER_376,0.0
27,DER_377,1.0
27,DER_378,0.0
27,DER_379,0.0
27,DER_380,0.0
27,DER_381,0.0
27,DER_382,0.0
27,DER_383,1.0
27,DER_384,0.0
27,DER_385,0.0
27,DER_386,0.0
27,DER_387,0.0
27,DER_388,0.0
27,DER_389,0.0
27,DER_390,0.0
27,DER_391,0.0
27,DER_392,1.0
27,DER_393,0.0
27,DER_394,1.0
27,DER_395,1.0
27,DER_396,1.0
27,DER_397,0.0
27,DER_398,0.0
27,DER_399,1.0
27,DER_400,0.0
27,DER_401,0.0
27,DER_402,0.0
27,DER_403,0.0
27,DER_404,0.0
27,DER_405,0.0
27,DER_406,0.0
27,DER_407,1.0
27,DER_408,1.0
27,DER_409,1.0
27,DER_410,0.0
27,DER_411,1.0
27,DER_412,0.0
27,DER_413,1.0
27,DER_414,1.0
27,DER_415,0.0
27,DER_416,0.0
27,DER_417,1.0
27,DER_418,0.0
27,DER_419,0.0
27,DER_420,0.0
27,DER_421,0.0
27,DER_422,0.0
27,DER_423,0.0
27,DER_424,0.0
27,DER_425,0.0
27,DER_426,0.0
27,DER_427,1.0
27,DER_428,0.0
27,DER_429,1.0
27,DER_430,0.0
27,DER_431,0.0
27,DER_432,0.0
27,DER_433,0.0
27,DER_434,1.0
27,DER_435,1.0
27,DER_436,0.0
27,DER_437,0.0
27,DER_438,0.0
27,DER_439,0.0
27,DER_440,1.0
27,DER_441,0.0
27,DER_442,0.0
27,DER_443,0.0
27,DER_444,0.0
27,DER_445,0.0
27,DER_446,1.0
27,DER_447,1.0
27,DER_448,0.0
27,DER_449,0.0
27,DER_450,1.0
28,DER_1,0.0
28,DER_2,1.0
28,DER_3,0.0
28,DER_4,0.0
28,DER_5,0.0
28,DER_6,1.0
28,DER_7,0.0
28,DER_8,0.0
28,DER_9,1.0
28,DER_10,0.0
28,DER_11,0.0
28,DER_12,0.0
28,DER_13,1.0
28,DER_14,0.0
28,DER_15,1.0
28,DER_16,1.0
28,DER_17,0.0
28,DER_18,0.0
28,DER_19,0.0
28,DER_20,0.0
28,DER_21,0.0
28,DER_22,0.0
28,DER_23,0.0
28,DER_24,1.0
28,DER_25,1.0
28,DER_26,0.0
28,DER_27,1.0
28,DER_28,0.0
28,DER_29,0.0
28,DER_30,1.0
28,DER_31,0.0
28,DER_32,1.0
28,DER_33,1.0
28,DER_34,1.0
28,DER_35,0.0
28,DER_36,1.0
28,DER_37,0.0
28,DER_38,1.0
28,DER_39,0.0
28,DER_40,0.0
28,DER_41,0.0
28,DER_42,1.0
28,DER_43,0.0
28,DER_44,1.0
28,DER_45,1.0
28,DER_46,0.0
28,DER_47,1.0
28,DER_48,1.0
28,DER_49,1.0
28,DER_50,0.0
28,DER_51,1.0
28,DER_52,0.0
28,DER_53,1.0
28,DER_54,1.0
28,DER_55,0.0
28,DER_56,1.0
28,DER_57,0.0
28,DER_58,0.0
28,DER_59,0.0
28,DER_60,0.0
28,DER_61,0.0
28,DER_62,0.0
28,DER_63,1.0
28,DER_64,1.0
28,DER_65,0.0
28,DER_66,0.0
28,DER_67,1.0
28,DER_68,0.0
28,DER_69,1.0
28,DER_70,0.0
28,DER_71,0.0
28,DER_72,0.0
28,DER_73,0.0
